Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
63426128,12/16/2024 09:55:15 PM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,82 BERRY STREET,BERRY STREET,NORTH    9 STREET,NORTH    8 STREET,NORTH    9 STREET,NORTH    8 STREET,ADDRESS,BROOKLYN,BERRY STREET,,In Progress,,,12/17/2024 02:21:14 AM,01 BROOKLYN,3023100023,BROOKLYN,995915,201472,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.719663133651295,-73.95791832398398,"(40.719663133651295, -73.95791832398398)"
63418814,12/16/2024 09:51:03 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11235,2733 EAST   12 STREET,EAST   12 STREET,BLAKE COURT,BANNER AVENUE,BLAKE COURT,BANNER AVENUE,ADDRESS,BROOKLYN,EAST   12 STREET,,In Progress,,,,15 BROOKLYN,3087640004,BROOKLYN,996072,152159,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58430952427748,-73.95743838058956,"(40.58430952427748, -73.95743838058956)"
63426904,12/16/2024 09:42:26 PM,12/16/2024 10:14:10 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11230,1277 EAST   14 STREET,EAST   14 STREET,LOCUST AVENUE,CHESTNUT AVENUE,LOCUST AVENUE,CHESTNUT AVENUE,ADDRESS,BROOKLYN,EAST   14 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/16/2024 10:14:14 PM,14 BROOKLYN,3067350080,BROOKLYN,995060,164608,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.61848079012788,-73.96106186457864,"(40.61848079012788, -73.96106186457864)"
63426561,12/16/2024 09:22:18 PM,12/17/2024 12:04:52 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,1772 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,ROCKAWAY PARKWAY,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/17/2024 12:04:55 AM,18 BROOKLYN,3082610025,BROOKLYN,1013446,171872,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63837741606071,-73.89480323730983,"(40.63837741606071, -73.89480323730983)"
63415589,12/16/2024 09:14:07 PM,12/16/2024 09:43:25 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,190 MARCY AVENUE,MARCY AVENUE,SOUTH    9 STREET,DIVISION AVENUE,SOUTH    9 STREET,DIVISION AVENUE,ADDRESS,BROOKLYN,MARCY AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/16/2024 09:43:30 PM,01 BROOKLYN,3021410019,BROOKLYN,995795,197127,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.707737304040606,-73.9583586771599,"(40.707737304040606, -73.9583586771599)"
63415331,12/16/2024 09:14:07 PM,12/16/2024 09:50:51 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11220,761 44 STREET,44 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,44 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/16/2024 09:50:55 PM,07 BROOKLYN,3007320053,BROOKLYN,983986,174243,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64493341712881,-74.00095131755899,"(40.64493341712881, -74.00095131755899)"
63417574,12/16/2024 09:13:34 PM,12/16/2024 09:29:37 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11230,816 EAST   14 STREET,EAST   14 STREET,AVENUE H,LIRR BAY RIDGE LINE,AVENUE H,LIRR BAY RIDGE LINE,ADDRESS,BROOKLYN,EAST   14 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/16/2024 09:29:39 PM,14 BROOKLYN,3066970012,BROOKLYN,994475,168619,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.629490839031206,-73.96316298651861,"(40.629490839031206, -73.96316298651861)"
63428432,12/16/2024 09:11:33 PM,12/16/2024 09:50:16 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11220,761 44 STREET,44 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,44 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/16/2024 09:50:20 PM,07 BROOKLYN,3007320053,BROOKLYN,983986,174243,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64493341712881,-74.00095131755899,"(40.64493341712881, -74.00095131755899)"
63416653,12/16/2024 08:56:43 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,356 MAPLE STREET,MAPLE STREET,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,MAPLE STREET,,In Progress,,,,09 BROOKLYN,3047960030,BROOKLYN,998388,180071,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66091872312388,-73.94904185068552,"(40.66091872312388, -73.94904185068552)"
63426886,12/16/2024 08:56:29 PM,12/16/2024 09:45:33 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11229,2721 KINGS HIGHWAY,KINGS HIGHWAY,AVENUE O,EAST   28 STREET,AVENUE O,EAST   28 STREET,ADDRESS,BROOKLYN,KINGS HIGHWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/16/2024 09:45:36 PM,14 BROOKLYN,3076810010,BROOKLYN,998913,163122,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6143964898776,-73.94718640497183,"(40.6143964898776, -73.94718640497183)"
63419138,12/16/2024 08:38:55 PM,12/16/2024 09:23:14 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11238,475 CLERMONT AVENUE,CLERMONT AVENUE,FULTON STREET,ATLANTIC AVENUE,FULTON STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,CLERMONT AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/16/2024 09:23:17 PM,02 BROOKLYN,3020097501,BROOKLYN,992878,188224,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68330396241382,-73.96889132213484,"(40.68330396241382, -73.96889132213484)"
63418891,12/16/2024 08:30:47 PM,12/16/2024 09:24:57 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,4 IRVING AVENUE,IRVING AVENUE,FLUSHING AVENUE,JEFFERSON STREET,FLUSHING AVENUE,JEFFERSON STREET,ADDRESS,BROOKLYN,IRVING AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/16/2024 09:25:01 PM,04 BROOKLYN,3031660031,BROOKLYN,1004786,196346,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.7055773447715,-73.92593169619619,"(40.7055773447715, -73.92593169619619)"
63426534,12/16/2024 08:19:23 PM,12/16/2024 09:39:12 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11220,761 44 STREET,44 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,44 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/16/2024 09:39:14 PM,07 BROOKLYN,3007320053,BROOKLYN,983986,174243,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64493341712881,-74.00095131755899,"(40.64493341712881, -74.00095131755899)"
63417581,12/16/2024 08:17:07 PM,12/16/2024 09:09:05 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11205,LAFAYETTE AVENUE,LAFAYETTE AVENUE,LAFAYETTE AVENUE,SKILLMAN STREET,LAFAYETTE AVENUE,SKILLMAN STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,12/16/2024 09:09:07 PM,03 BROOKLYN,,BROOKLYN,996433,190423,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.689335534063225,-73.95606962059765,"(40.689335534063225, -73.95606962059765)"
63419097,12/16/2024 08:02:08 PM,12/16/2024 09:38:28 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11220,761 44 STREET,44 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,44 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/16/2024 09:38:31 PM,07 BROOKLYN,3007320053,BROOKLYN,983986,174243,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64493341712881,-74.00095131755899,"(40.64493341712881, -74.00095131755899)"
63428477,12/16/2024 08:00:52 PM,12/16/2024 08:27:30 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11217,18 6 AVENUE,6 AVENUE,ATLANTIC AVENUE,PACIFIC STREET,ATLANTIC AVENUE,PACIFIC STREET,ADDRESS,BROOKLYN,6 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/16/2024 08:27:32 PM,02 BROOKLYN,3011187502,BROOKLYN,991493,187934,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.682509220188656,-73.97388531907048,"(40.682509220188656, -73.97388531907048)"
63414775,12/16/2024 07:51:59 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11229,2300 OCEAN AVENUE,OCEAN AVENUE,AVENUE R,AVENUE S,AVENUE R,AVENUE S,ADDRESS,BROOKLYN,OCEAN AVENUE,,In Progress,,,,15 BROOKLYN,3068250019,BROOKLYN,997419,159869,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60547002058074,-73.95257387755822,"(40.60547002058074, -73.95257387755822)"
63419031,12/16/2024 07:49:02 PM,12/16/2024 08:27:26 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11217,18 6 AVENUE,6 AVENUE,ATLANTIC AVENUE,PACIFIC STREET,ATLANTIC AVENUE,PACIFIC STREET,ADDRESS,BROOKLYN,6 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/16/2024 08:27:29 PM,02 BROOKLYN,3011187502,BROOKLYN,991493,187934,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.682509220188656,-73.97388531907048,"(40.682509220188656, -73.97388531907048)"
63424372,12/16/2024 07:43:24 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,2380 DEAN STREET,DEAN STREET,EASTERN PARKWAY,MOTHER GASTON BOULEVARD,EASTERN PARKWAY,MOTHER GASTON BOULEVARD,ADDRESS,BROOKLYN,DEAN STREET,,In Progress,,,,16 BROOKLYN,3014490057,BROOKLYN,1009601,185070,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6746148530329,-73.90860761800208,"(40.6746148530329, -73.90860761800208)"
63426897,12/16/2024 07:40:54 PM,12/16/2024 08:18:03 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,923 ASHFORD STREET,ASHFORD STREET,STANLEY AVENUE,WORTMAN AVENUE,STANLEY AVENUE,WORTMAN AVENUE,ADDRESS,BROOKLYN,ASHFORD STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,12/16/2024 08:18:06 PM,05 BROOKLYN,3043810139,BROOKLYN,1017917,179683,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65980103080009,-73.87865470929466,"(40.65980103080009, -73.87865470929466)"
63417461,12/16/2024 07:38:03 PM,12/16/2024 07:53:34 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/16/2024 07:53:38 PM,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.688334599490894,-73.93014442097454,"(40.688334599490894, -73.93014442097454)"
63424543,12/16/2024 07:32:49 PM,12/16/2024 08:42:51 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11209,9524 FORT HAMILTON PARKWAY,FORT HAMILTON PARKWAY,95 STREET,97 STREET,95 STREET,97 STREET,ADDRESS,BROOKLYN,FORT HAMILTON PARKWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/16/2024 08:42:54 PM,10 BROOKLYN,3061230049,BROOKLYN,976016,163169,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.614533801968484,-74.02965750650903,"(40.614533801968484, -74.02965750650903)"
63423122,12/16/2024 07:22:30 PM,12/16/2024 08:05:42 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11223,1700 WEST NINTH STREET,WEST NINTH STREET,QUENTIN ROAD,KINGS HIGHWAY,QUENTIN ROAD,KINGS HIGHWAY,ADDRESS,BROOKLYN,WEST    9 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/16/2024 08:05:45 PM,11 BROOKLYN,,BROOKLYN,989207,159906,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.60557997659767,-73.98214810036654,"(40.60557997659767, -73.98214810036654)"
63419026,12/16/2024 07:13:44 PM,12/16/2024 08:09:05 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,428 EAST   18 STREET,EAST   18 STREET,CORTELYOU ROAD,DORCHESTER ROAD,CORTELYOU ROAD,DORCHESTER ROAD,ADDRESS,BROOKLYN,EAST   18 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/16/2024 08:09:11 PM,14 BROOKLYN,3051600034,BROOKLYN,994942,172792,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64094428434305,-73.96147394094855,"(40.64094428434305, -73.96147394094855)"
63419454,12/16/2024 06:59:58 PM,12/17/2024 01:07:14 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,77 SULLIVAN PLACE,SULLIVAN PLACE,MC KEEVER PLACE,BEDFORD AVENUE,MC KEEVER PLACE,BEDFORD AVENUE,ADDRESS,BROOKLYN,SULLIVAN PLACE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/17/2024 01:07:21 AM,09 BROOKLYN,3013020001,BROOKLYN,995695,181274,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.664224582259116,-73.95874629283364,"(40.664224582259116, -73.95874629283364)"
63424550,12/16/2024 06:45:29 PM,12/16/2024 08:14:24 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11236,9404 AVENUE L,AVENUE L,EAST   94 STREET,EAST   95 STREET,EAST   94 STREET,EAST   95 STREET,ADDRESS,BROOKLYN,AVENUE L,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/16/2024 08:14:31 PM,18 BROOKLYN,3082590133,BROOKLYN,1012712,171469,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63727365685077,-73.89744962666026,"(40.63727365685077, -73.89744962666026)"
63426803,12/16/2024 06:28:19 PM,12/16/2024 07:09:16 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,405 WEIRFIELD STREET,WEIRFIELD STREET,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,ADDRESS,BROOKLYN,WEIRFIELD STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/16/2024 07:09:21 PM,04 BROOKLYN,3034000046,BROOKLYN,1010276,192925,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.696173061023075,-73.9061438496312,"(40.696173061023075, -73.9061438496312)"
63424979,12/16/2024 06:10:34 PM,12/16/2024 06:12:55 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/16/2024 06:13:00 PM,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.688334599490894,-73.93014442097454,"(40.688334599490894, -73.93014442097454)"
63420444,12/16/2024 05:46:19 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,1510 CARROLL STREET,CARROLL STREET,ALBANY AVENUE,TROY AVENUE,ALBANY AVENUE,TROY AVENUE,ADDRESS,BROOKLYN,CARROLL STREET,,In Progress,,,12/17/2024 02:09:35 AM,09 BROOKLYN,3014127501,BROOKLYN,1001429,182100,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66648249957602,-73.93807588830035,"(40.66648249957602, -73.93807588830035)"
63417572,12/16/2024 05:30:03 PM,12/16/2024 06:18:23 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11231,95 CENTRE MALL,CENTRE MALL,HENRY STREET,CENTRE STREET,HENRY STREET,CENTRE STREET,ADDRESS,BROOKLYN,CENTRE MALL,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/16/2024 06:18:26 PM,06 BROOKLYN,3005380001,BROOKLYN,983283,185136,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.674832254101894,-74.00348612305095,"(40.674832254101894, -74.00348612305095)"
63425051,12/16/2024 05:17:11 PM,12/16/2024 05:39:50 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11208,BLAKE AVENUE,BLAKE AVENUE,BLAKE AVENUE,CRESCENT STREET,BLAKE AVENUE,CRESCENT STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/16/2024 05:39:54 PM,05 BROOKLYN,,BROOKLYN,1020572,183988,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67160679350969,-73.86906216645444,"(40.67160679350969, -73.86906216645444)"
63417188,12/16/2024 05:15:22 PM,12/16/2024 05:17:44 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/16/2024 05:17:47 PM,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.688334599490894,-73.93014442097454,"(40.688334599490894, -73.93014442097454)"
63426533,12/16/2024 05:02:48 PM,12/16/2024 05:34:44 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11220,761 44 STREET,44 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,44 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/16/2024 05:34:47 PM,07 BROOKLYN,3007320053,BROOKLYN,983986,174243,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64493341712881,-74.00095131755899,"(40.64493341712881, -74.00095131755899)"
63422814,12/16/2024 04:44:56 PM,12/16/2024 08:26:44 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,919 PARK PLACE,PARK PLACE,NEW YORK AVENUE,BROOKLYN AVENUE,NEW YORK AVENUE,BROOKLYN AVENUE,ADDRESS,BROOKLYN,PARK PLACE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/16/2024 08:26:48 PM,08 BROOKLYN,3012350001,BROOKLYN,998997,184564,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67325001264197,-73.94683698020148,"(40.67325001264197, -73.94683698020148)"
63415711,12/16/2024 03:38:25 PM,12/16/2024 04:34:45 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11209,183 GELSTON AVENUE,GELSTON AVENUE,92 STREET,94 STREET,92 STREET,94 STREET,ADDRESS,BROOKLYN,GELSTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/16/2024 04:34:48 PM,10 BROOKLYN,3061100010,BROOKLYN,976234,164020,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.616869820633404,-74.0288733169345,"(40.616869820633404, -74.0288733169345)"
63417569,12/16/2024 03:32:58 PM,12/16/2024 06:00:43 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11235,3027 EMMONS AVENUE,EMMONS AVENUE,LINCOLN TERRACE,LAKE AVENUE,LINCOLN TERRACE,LAKE AVENUE,ADDRESS,BROOKLYN,EMMONS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/16/2024 06:00:46 PM,15 BROOKLYN,3087960063,BROOKLYN,1001545,152028,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.583940966813465,-73.93773480134747,"(40.583940966813465, -73.93773480134747)"
